Time	MeasID	DPID	Channel	Ax	Ay	Az	Bx	By	Bz	Mx	My	Mz	Nx	Ny	Nz	Fx	Fy	Fz	Note	ImA	UoutV	UV	SPV	RO	Var	RhoaOm	Cycles	PintV	PextV	TintC	Latitude	Longitude
2017-05-27 05:05:15	320	632	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		9.97368	94.039	5.74515	0	576.031	0.171721	3619.31	1	0.0088623	13.5682	29.4615	0	0
2017-05-27 05:05:28	325	635	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		5.23024	94.754	3.80608	0	727.707	0.163839	4572.31	1	0.0088623	13.6391	29.4615	0	0
2017-05-27 05:05:31	326	639	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		5.5278	93.1105	4.61696	0	835.225	0.569833	5247.88	1	0.0088623	13.6036	29.4615	0	0
2017-05-27 05:05:12	319	640	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		9.94378	94.6407	5.73656	0	576.899	0.583621	3624.77	1	0.0088623	13.6036	29.7214	0	0
2017-05-27 05:05:25	324	642	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		0.506294	70.5673	1.95182	0	3855.12	20.9458	24222.4	1	0.0088623	13.6036	29.3315	0	0
2017-05-27 05:05:17	321	645	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		9.98207	93.9811	6.03935	0	605.02	0.232094	3801.46	1	0.0088623	13.6745	29.7214	0	0
2017-05-27 04:45:33	312	601	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		6.06244	94.4558	4.34148	0	716.128	0.198685	4499.57	1	0.0088623	13.6745	29.5914	0	0
2017-05-27 04:45:13	305	602	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		9.96928	94.0955	5.73157	0	574.924	0.155793	3612.35	1	0.0088623	13.5948	29.9813	0	0
2017-05-27 04:45:27	310	605	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		5.21955	95.0164	3.82106	0	732.066	0.175532	4599.71	1	0.0088623	13.6036	29.7214	0	0
2017-05-27 04:45:30	311	609	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		5.57803	93.7214	4.64565	0	832.848	0.633862	5232.94	1	0.0088623	13.6745	29.5914	0	0
2017-05-27 04:45:11	304	610	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		9.94282	94.6269	5.72184	0	575.475	0.609147	3615.82	1	0.0088623	13.6568	29.9813	0	0
2017-05-27 04:45:24	309	612	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		0.485126	68.8174	1.92559	0	3969.25	22.9357	24939.5	1	0.0088623	13.8163	29.7214	0	0
2017-05-27 04:25:35	297	571	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		6.06657	94.4135	4.34764	0	716.655	0.202344	4502.88	1	0.0088623	13.6391	29.5914	0	0
2017-05-27 04:25:15	290	572	14	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		0	0	0	0	0	0	0	0	0.0088623	13.5239	29.9813	0	0
2017-05-27 04:25:29	295	575	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		5.21711	94.6652	3.83795	0	735.645	0.176193	4622.2	1	0.0088623	13.6036	29.7214	0	0
2017-05-27 04:25:32	296	579	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		5.52702	93.2526	4.60422	0	833.039	0.665094	5234.14	1	0.0088623	13.6036	29.7214	0	0
2017-05-27 04:25:12	289	580	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		9.94518	94.6157	5.72892	0	576.05	0.619086	3619.43	1	0.0088623	13.7454	30.2411	0	0
2017-05-27 04:25:27	294	582	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		0.478211	71.6094	1.9258	0	4027.1	20.668	25303	1	0.0088623	13.6036	29.8513	0	0
2017-05-27 04:25:17	291	585	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		9.97448	94.1448	6.03578	0	605.123	0.203161	3802.1	1	0.0088623	13.6391	30.1112	0	0
2017-05-27 04:05:34	282	541	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		6.07312	94.2341	4.35502	0	717.098	0.190656	4505.66	1	0.0088623	13.6391	29.4615	0	0
2017-05-27 04:05:16	275	542	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		9.96872	94.0325	5.74883	0	576.687	0.208569	3623.43	1	0.0088623	13.5505	29.8513	0	0
2017-05-27 04:05:28	280	545	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		5.23197	95.1947	3.81816	0	729.775	0.0749886	4585.31	1	0.0088623	13.6036	29.7214	0	0
2017-05-27 04:05:31	281	549	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		5.51582	92.9513	4.61509	0	836.701	0.492211	5257.15	1	0.0088623	13.6036	29.5914	0	0
2017-05-27 04:05:13	274	550	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		9.94169	94.6732	5.74434	0	577.803	0.616917	3630.45	1	0.0088623	13.772	29.9813	0	0
2017-05-27 04:05:25	279	552	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		0.515465	72.7637	1.02155	0	1981.81	14.4405	12452.1	1	0.0088623	13.6745	29.7214	0	0
2017-05-27 03:45:34	267	511	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		6.07109	94.5792	4.35333	0	717.059	0.156625	4505.42	1	0.0088623	13.6391	29.4615	0	0
2017-05-27 03:45:14	260	512	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		9.96929	94.2052	5.75158	0	576.93	0.194546	3624.96	1	0.0088623	13.5327	29.7214	0	0
2017-05-27 03:45:07	257	514	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		0.433064	59.9681	0.564764	0	1304.11	19.4283	8193.97	1	0.0088623	13.7366	29.8513	0	0
2017-05-27 03:45:28	265	515	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		5.23733	95.1022	3.82368	0	730.082	0.16392	4587.24	1	0.0088623	13.6036	29.4615	0	0
2017-05-27 03:45:31	266	519	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		5.52452	93.3127	4.6379	0	839.511	0.475917	5274.81	1	0.0088623	13.6568	29.4615	0	0
2017-05-27 03:45:11	259	520	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		9.94454	94.6938	5.74078	0	577.279	0.60119	3627.15	1	0.0088623	13.7809	29.7214	0	0
2017-05-27 03:45:25	264	522	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		0.496131	71.7149	1.91203	0	3853.87	18.9397	24214.6	1	0.0088623	13.8341	29.5914	0	0
2017-05-27 03:45:16	261	525	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		9.96798	94.3665	6.02367	0	604.302	0.235567	3796.94	1	0.0088623	13.6568	29.7214	0	0
2017-05-27 03:25:34	252	481	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		6.0727	94.6228	4.35448	0	717.057	0.200731	4505.4	1	0.0088623	13.6657	29.4615	0	0
2017-05-27 03:25:14	245	482	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		9.97362	94.0828	5.74624	0	576.144	0.193476	3620.02	1	0.0088623	13.6036	29.8513	0	0
2017-05-27 03:25:29	250	485	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		5.23524	95.0724	3.84515	0	734.474	0.200227	4614.83	1	0.0088623	13.6568	29.4615	0	0
2017-05-27 03:25:37	253	487	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		0.457765	58.0903	0.409572	0	894.72	35.783	5621.69	1	0.0088623	13.6036	29.2016	0	0
2017-05-27 03:25:31	251	489	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		5.53052	93.5564	4.61695	0	834.813	0.47177	5245.28	1	0.0088623	13.6036	29.3315	0	0
2017-05-27 03:25:11	244	490	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		9.93133	94.4356	5.66376	0	570.293	1.17965	3583.25	1	0.0088623	13.6036	29.5914	0	0
2017-05-27 03:25:26	249	492	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		0.482706	71.2027	1.89794	0	3931.87	19.7401	24704.7	1	0.0088623	13.772	29.4615	0	0
2017-05-27 03:25:17	246	495	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		9.96922	94.4587	6.03733	0	605.597	0.172476	3805.08	1	0.0088623	13.6745	29.7214	0	0
2017-05-27 02:45:31	222	421	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		6.07012	94.3528	4.36219	0	718.633	0.150126	4515.3	1	0.0088623	13.6036	29.5914	0	0
2017-05-27 02:45:13	215	422	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		9.96469	94.2762	5.75487	0	577.527	0.223914	3628.71	1	0.0088623	13.4884	30.1112	0	0
2017-05-27 02:45:25	220	425	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		5.25392	95.0132	3.85655	0	734.033	0.154196	4612.06	1	0.0088623	13.7366	29.8513	0	0
2017-05-27 02:45:28	221	429	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		5.51659	93.0464	4.61597	0	836.744	0.521371	5257.42	1	0.0088623	13.5771	29.7214	0	0
2017-05-27 02:45:10	214	430	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		9.94454	94.7532	5.7384	0	577.04	0.635198	3625.65	1	0.0088623	13.6391	29.9813	0	0
2017-05-27 02:25:32	207	391	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		6.07748	94.7777	4.36303	0	717.9	0.189079	4510.7	1	0.0088623	13.6568	29.4615	0	0
2017-05-27 02:25:14	200	392	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		9.96001	94.2394	5.74569	0	576.876	0.286293	3624.62	1	0.0088623	13.5771	29.7214	0	0
2017-05-27 02:25:27	205	395	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		5.26464	95.18	3.87593	0	736.22	0.14151	4625.81	1	0.0088623	13.7632	29.5914	0	0
2017-05-27 02:25:19	202	398	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		0.490644	45.8027	0.298302	0	607.98	2.96946	3820.05	1	0.0088623	13.6036	29.7214	0	0
2017-05-27 02:25:29	206	399	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		5.53984	93.2818	4.62563	0	834.975	0.458855	5246.3	1	0.0088623	13.5682	29.5914	0	0
2017-05-27 02:25:11	199	400	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		9.94414	94.8203	5.76294	0	579.532	0.546718	3641.31	1	0.0088623	13.7809	29.8513	0	0
2017-05-27 02:25:16	201	405	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		9.97189	94.2454	6.03454	0	605.155	0.242082	3802.3	1	0.0088623	13.6657	29.7214	0	0
2017-05-27 02:05:32	192	361	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		6.03952	94.0461	4.33955	0	718.525	0.257729	4514.63	1	0.0088623	13.6657	29.3315	0	0
2017-05-27 02:05:14	185	362	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		9.96075	94.4546	5.74811	0	577.076	0.27293	3625.88	1	0.0088623	13.5327	29.7214	0	0
2017-05-27 02:05:26	190	365	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		5.25948	95.0179	3.85499	0	732.96	0.104834	4605.32	1	0.0088623	13.71	29.4615	0	0
2017-05-27 02:05:29	191	369	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		5.54571	92.9683	4.6549	0	839.37	0.436075	5273.91	1	0.0088623	13.6036	29.4615	0	0
2017-05-27 02:05:11	184	370	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		9.9448	94.6997	5.72678	0	575.857	0.690573	3618.21	1	0.0088623	13.7454	29.7214	0	0
2017-05-27 02:05:17	186	375	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		9.98359	94.1306	6.03169	0	604.161	0.159341	3796.06	1	0.0088623	13.6568	29.7214	0	0
2017-05-27 01:45:35	177	331	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		6.07881	94.6978	4.36436	0	717.963	0.187924	4511.09	1	0.0088623	13.6745	29.5914	0	0
2017-05-27 01:45:16	170	332	14	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		0	0	0	0	0	0	0	0	0.0088623	13.6391	29.8513	0	0
2017-05-27 01:45:30	175	335	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		5.25587	94.7531	3.86416	0	735.208	0.162419	4619.45	1	0.0088623	13.6479	29.7214	0	0
2017-05-27 01:45:32	176	339	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		5.54548	93.5651	4.64058	0	836.821	0.633806	5257.9	1	0.0088623	13.6391	29.5914	0	0
2017-05-27 01:45:13	169	340	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		9.94116	94.7127	5.62139	0	565.466	0.905473	3552.93	1	0.0088623	13.71	29.9813	0	0
2017-05-27 01:45:27	174	342	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		0.45318	71.4383	2.03573	0	4492.11	17.5842	28224.8	1	0.0088623	13.7809	29.7214	0	0
2017-05-27 01:25:32	162	301	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		6.08103	94.7298	4.37017	0	718.657	0.196484	4515.45	1	0.0088623	13.6036	29.7214	0	0
2017-05-27 01:25:14	155	302	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		9.96386	94.3558	5.77163	0	579.256	0.22335	3639.57	1	0.0088623	13.5327	30.1112	0	0
2017-05-27 01:25:27	160	305	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		5.24601	94.7008	3.83685	0	731.385	0.0987615	4595.43	1	0.0088623	13.5859	29.9813	0	0
2017-05-27 01:25:29	161	309	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		5.54087	93.8188	4.64006	0	837.426	0.733682	5261.7	1	0.0088623	13.6391	29.7214	0	0
2017-05-27 01:25:12	154	310	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		9.94113	94.6974	5.62678	0	566.01	0.795551	3556.34	1	0.0088623	13.7188	30.2411	0	0
2017-05-27 01:25:24	159	312	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		0.48872	74.3534	1.10069	0	2252.2	14.9482	14151	1	0.0088623	13.5859	29.9813	0	0
2017-05-27 01:25:17	156	315	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		9.97115	94.5036	5.88892	0	590.595	0.165482	3710.82	1	0.0088623	13.6568	30.1112	0	0
2017-05-27 01:05:34	147	271	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		6.07872	94.6624	4.37133	0	719.121	0.189473	4518.37	1	0.0088623	13.6391	29.5914	0	0
2017-05-27 01:05:16	140	272	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		9.96878	94.3118	5.7821	0	580.02	0.190973	3644.38	1	0.0088623	13.5327	29.7214	0	0
2017-05-27 01:05:07	137	274	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		0.461358	65.7324	0.649184	0	1407.11	11.6386	8841.16	1	0.0088623	13.5327	30.1112	0	0
2017-05-27 01:05:29	145	275	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		5.24165	94.9451	3.8272	0	730.151	0.075351	4587.67	1	0.0088623	13.6036	29.5914	0	0
2017-05-27 01:05:32	146	279	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		5.53909	93.583	4.65529	0	840.443	0.27951	5280.66	1	0.0088623	13.6036	29.5914	0	0
2017-05-27 01:05:13	139	280	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		9.94077	94.6721	5.62806	0	566.159	0.6665	3557.28	1	0.0088623	13.7809	29.9813	0	0
2017-05-27 01:05:26	144	282	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		0.493245	74.059	2.03603	0	4127.84	16.9612	25936	1	0.0088623	13.6036	29.7214	0	0
2017-05-27 01:05:40	149	283	1	25	0	0	28	0	0	26	0	0	27	0	0	26.5	0	0.519		0.426284	45.5042	2.48994	0	5841.03	50.0752	36700.3	1	0.0088623	13.8163	29.4615	0	0
2017-05-27 01:05:19	141	285	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		9.97114	94.4021	5.91053	0	592.764	0.200944	3724.44	1	0.0088623	13.6391	29.8513	0	0
2017-05-27 00:45:32	132	241	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		6.07845	94.7017	4.37302	0	719.431	0.187048	4520.32	1	0.0088623	13.6568	29.4615	0	0
2017-05-27 00:45:14	125	242	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		9.96319	94.3682	5.78144	0	580.28	0.259078	3646.01	1	0.0088623	13.7632	29.7214	0	0
2017-05-27 00:45:27	130	245	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		5.25354	95.1619	3.85877	0	734.509	0.0963361	4615.06	1	0.0088623	13.6036	29.5914	0	0
2017-05-27 00:45:29	131	249	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		5.53568	93.5123	4.65071	0	840.134	0.394545	5278.72	1	0.0088623	13.6391	29.4615	0	0
2017-05-27 00:45:24	129	252	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		0.518351	75.3309	1.09269	0	2108.02	13.8216	13245.1	1	0.0088623	13.7011	29.5914	0	0
2017-05-27 00:25:32	117	211	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		6.08459	94.8028	4.37588	0	719.174	0.204665	4518.7	1	0.0088623	13.6568	29.5914	0	0
2017-05-27 00:25:14	110	212	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		9.9677	94.2407	5.77553	0	579.425	0.199036	3640.64	1	0.0088623	13.5239	29.8513	0	0
2017-05-27 00:25:27	115	215	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		5.24956	95.0788	3.85717	0	734.76	0.15153	4616.64	1	0.0088623	13.6036	29.7214	0	0
2017-05-27 00:25:29	116	219	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		5.53691	93.52	4.6515	0	840.088	0.298688	5278.43	1	0.0088623	13.6568	29.5914	0	0
2017-05-27 00:25:11	109	220	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		9.93763	94.9298	5.61311	0	564.834	0.736217	3548.96	1	0.0088623	13.7454	29.9813	0	0
2017-05-27 00:25:24	114	222	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		0.478331	72.4387	2.06497	0	4317.03	18.7463	27124.7	1	0.0088623	13.6036	29.7214	0	0
2017-05-27 00:25:17	111	225	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		9.96879	94.7465	5.88142	0	589.983	0.18966	3706.97	1	0.0088623	13.6745	29.7214	0	0
2017-05-27 00:05:35	102	181	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		6.08521	94.7598	4.37753	0	719.372	0.213847	4519.95	1	0.0088623	13.6568	29.7214	0	0
2017-05-27 00:05:15	95	182	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		9.96943	94.3391	5.77468	0	579.239	0.184089	3639.46	1	0.0088623	13.5682	30.1112	0	0
2017-05-27 00:05:07	92	184	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		0.423879	59.4206	0.625383	0	1475.38	20.4245	9270.11	1	0.0088623	13.6036	29.9813	0	0
2017-05-27 00:05:29	100	185	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		5.26316	95.3182	3.87665	0	736.563	0.103088	4627.96	1	0.0088623	13.6391	29.8513	0	0
2017-05-27 00:05:32	101	189	14	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		0	0	0	0	0	0	0	0	0.0088623	13.6036	29.7214	0	0
2017-05-27 00:05:13	94	190	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		9.94082	94.9859	5.61509	0	564.852	0.596901	3549.07	1	0.0088623	13.8075	29.9813	0	0
2017-05-27 00:05:27	99	192	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		0.467041	72.5754	2.22831	0	4771.12	19.0377	29977.8	1	0.0088623	13.6391	29.7214	0	0
2017-05-27 00:05:18	96	195	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		9.96743	94.5628	5.88383	0	590.306	0.194454	3709	1	0.0088623	13.6036	29.8513	0	0
2017-05-26 23:45:31	87	151	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		6.07055	94.5369	4.37603	0	720.862	0.22166	4529.31	1	0.0088623	13.6391	29.7214	0	0
2017-05-26 23:45:12	80	152	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		9.97	94.2537	5.78479	0	580.22	0.200252	3645.63	1	0.0088623	13.5505	29.9813	0	0
2017-05-26 23:45:25	85	155	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		5.25527	95.5635	3.86862	0	736.142	0.10104	4625.32	1	0.0088623	13.5859	29.7214	0	0
2017-05-26 23:45:17	82	158	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		0.447482	46.8236	0.272746	0	609.513	19.2544	3829.68	1	0.0088623	13.6568	29.8513	0	0
2017-05-26 23:45:28	86	159	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		5.54252	93.8348	4.63851	0	836.895	0.278009	5258.37	1	0.0088623	13.6391	29.7214	0	0
2017-05-26 23:45:10	79	160	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		9.94394	94.9308	5.62702	0	565.874	0.667592	3555.49	1	0.0088623	13.6036	29.9813	0	0
2017-05-26 23:45:23	84	162	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		0.499709	73.1184	2.164	0	4330.51	17.9581	27209.4	1	0.0088623	13.6391	29.7214	0	0
2017-05-26 23:45:15	81	165	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		9.97485	94.1558	5.90806	0	592.296	0.131423	3721.5	1	0.0088623	13.5682	29.9813	0	0
2017-05-26 23:25:35	72	121	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		6.07682	94.5628	4.37975	0	720.73	0.260914	4528.48	1	0.0088623	13.6036	29.4615	0	0
2017-05-26 23:25:15	65	122	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		9.96896	94.4222	5.78976	0	580.778	0.188298	3649.14	1	0.0088623	13.6036	29.7214	0	0
2017-05-26 23:25:03	61	123	1	0	0	0	3	0	0	1	0	0	2	0	0	1.5	0	0.519		0.446069	54.0599	0.319901	0	717.157	27.1438	4506.03	1	0.0088623	13.7454	29.7214	0	0
2017-05-26 23:25:29	70	125	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		5.24595	95.0469	3.87835	0	739.304	0.109163	4645.18	1	0.0088623	13.6036	29.4615	0	0
2017-05-26 23:25:32	71	129	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		5.54139	93.709	4.63386	0	836.227	0.570388	5254.17	1	0.0088623	13.6568	29.4615	0	0
2017-05-26 23:25:12	64	130	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		9.94017	95.0364	5.63496	0	566.888	0.649865	3561.86	1	0.0088623	13.6036	29.8513	0	0
2017-05-26 23:25:27	69	132	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		0.522471	75.4116	1.54236	0	2952.04	8.9355	18548.2	1	0.0088623	13.7454	29.4615	0	0
2017-05-26 23:05:32	57	91	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		6.06549	94.2784	4.37178	0	720.763	0.24639	4528.69	1	0.0088623	13.6568	29.4615	0	0
2017-05-26 23:05:14	50	92	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		9.96798	94.2669	5.78735	0	580.594	0.232813	3647.98	1	0.0088623	13.6036	29.7214	0	0
2017-05-26 23:05:06	47	94	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		0.437935	60.7713	0.610492	0	1394.02	16.065	8758.91	1	0.0088623	13.6745	29.7214	0	0
2017-05-26 23:05:27	55	95	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		5.25725	95.175	3.86987	0	736.102	0.063521	4625.07	1	0.0088623	13.6036	29.5914	0	0
2017-05-26 23:05:19	52	98	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		0.479248	47.5933	0.291281	0	607.787	16.8018	3818.84	1	0.0088623	13.6657	29.7214	0	0
2017-05-26 23:05:30	56	99	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		5.53097	93.5074	4.63241	0	837.539	0.385873	5262.41	1	0.0088623	13.6036	29.4615	0	0
2017-05-26 23:05:11	49	100	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		9.95305	94.9374	5.80584	0	583.323	3.91554	3665.13	1	0.0088623	13.7011	29.7214	0	0
2017-05-26 23:05:25	54	102	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		0.510534	72.5512	2.01595	0	3948.71	16.576	24810.5	1	0.0088623	13.7632	29.4615	0	0
2017-05-26 23:05:16	51	105	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		9.97646	94.3931	5.91346	0	592.742	0.17347	3724.31	1	0.0088623	13.5948	29.7214	0	0
2017-05-26 22:45:29	42	61	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		6.0746	94.3906	4.37704	0	720.548	0.241745	4527.34	1	0.0088623	13.6745	29.7214	0	0
2017-05-26 22:45:12	35	62	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		9.96777	94.2518	5.77302	0	579.169	0.222459	3639.02	1	0.0088623	13.5948	29.7214	0	0
2017-05-26 22:45:24	40	65	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		5.2723	95.2298	3.89376	0	738.532	0.017428	4640.33	1	0.0088623	13.6745	29.7214	0	0
2017-05-26 22:45:27	41	69	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		5.54852	93.8515	4.63701	0	835.72	0.510343	5250.98	1	0.0088623	13.6036	29.7214	0	0
2017-05-26 22:45:10	34	70	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		9.94208	94.877	5.62098	0	565.373	0.651286	3552.34	1	0.0088623	13.6391	30.1112	0	0
2017-05-26 22:45:15	36	75	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		9.96664	94.0035	5.89526	0	591.499	0.128162	3716.5	1	0.0088623	13.6036	29.9813	0	0
