Time	Temperature [°C]	Status	Temperature [°C]	Status
	325 02271 (Address: 1)	325 02271 (Address: 1)	325 02272 (Address: 1)	325 02272 (Address: 1)
	GMH 3750	GMH 3750	GMH 3750	GMH 3750
	Record index 1	Record index 1	Record index 1	Record index 1
08.06.2017 15:38	-0,33		-0,12	
08.06.2017 15:39	-0,36		-0,12	
08.06.2017 15:39	-0,39		-0,12	
08.06.2017 15:40	-0,4		-0,12	
08.06.2017 15:40	-0,38		-0,12	
08.06.2017 15:41	-0,36		-0,12	
08.06.2017 15:41	-0,33		-0,12	
08.06.2017 15:42	-0,37		-0,12	
08.06.2017 15:42	-0,4		-0,12	
08.06.2017 15:43	-0,4		-0,11	
08.06.2017 15:43	-0,37		-0,12	
08.06.2017 15:44	-0,34		-0,12	
08.06.2017 15:44	-0,35		-0,12	
08.06.2017 15:45	-0,39		-0,12	
08.06.2017 15:45	-0,39		-0,09	
08.06.2017 15:46	-0,4		-0,11	
08.06.2017 15:46	-0,37		-0,11	
08.06.2017 15:47	-0,34		-0,11	
08.06.2017 15:47	-0,34		-0,11	
08.06.2017 15:48	-0,39		-0,11	
08.06.2017 15:48	-0,4		-0,11	
08.06.2017 15:49	-0,4		-0,12	
08.06.2017 15:49	-0,36		-0,11	
08.06.2017 15:50	-0,34		-0,11	
08.06.2017 15:50	-0,38		-0,11	
08.06.2017 15:51	-0,42		-0,11	
08.06.2017 15:51	-0,42		-0,11	
08.06.2017 15:52	-0,4		-0,11	
08.06.2017 15:52	-0,38		-0,11	
08.06.2017 15:53	-0,36		-0,12	
08.06.2017 15:53	-0,36		-0,12	
08.06.2017 15:54	-0,41		-0,12	
08.06.2017 15:54	-0,41		-0,11	
08.06.2017 15:55	-0,4		-0,11	
08.06.2017 15:55	-0,37		-0,12	
08.06.2017 15:56	-0,34		-0,11	
08.06.2017 15:56	-0,36		-0,12	
08.06.2017 15:57	-0,4		-0,11	
08.06.2017 15:57	-0,41		-0,12	
08.06.2017 15:58	-0,41		-0,12	
08.06.2017 15:58	-0,39		-0,11	
08.06.2017 15:59	-0,36		-0,12	
08.06.2017 15:59	-0,36		-0,11	
08.06.2017 16:00	-0,4		-0,12	
08.06.2017 16:00	-0,41		-0,12	
08.06.2017 16:01	-0,4		-0,12	
08.06.2017 16:01	-0,38		-0,12	
08.06.2017 16:02	-0,35		-0,11	
08.06.2017 16:02	-0,37		-0,12	
08.06.2017 16:03	-0,42		-0,12	
08.06.2017 16:03	-0,43		-0,12	
08.06.2017 16:04	-0,41		-0,12	
08.06.2017 16:04	-0,39		-0,12	
08.06.2017 16:05	-0,37		-0,12	
08.06.2017 16:05	-0,41		-0,12	
08.06.2017 16:06	-0,4		-0,12	
08.06.2017 16:06	-0,42		-0,12	
08.06.2017 16:07	-0,4		-0,12	
08.06.2017 16:07	-0,37		-0,12	
08.06.2017 16:08	-0,34		-0,11	
08.06.2017 16:08	-0,38		-0,12	
08.06.2017 16:09	-0,41		-0,12	
08.06.2017 16:09	-0,42		-0,12	
08.06.2017 16:10	-0,41		-0,12	
08.06.2017 16:10	-0,37		-0,12	
08.06.2017 16:11	-0,35		-0,12	
08.06.2017 16:11	-0,37		-0,12	
08.06.2017 16:12	-0,41		-0,12	
08.06.2017 16:12	-0,41		-0,12	
08.06.2017 16:13	-0,37		-0,12	
08.06.2017 16:13	-0,36		-0,12	
08.06.2017 16:14	-0,36		-0,12	
08.06.2017 16:14	-0,4		-0,12	
08.06.2017 16:15	-0,41		-0,12	
08.06.2017 16:15	-0,4		-0,11	
08.06.2017 16:16	-0,39		-0,12	
08.06.2017 16:16	-0,36		-0,12	
08.06.2017 16:17	-0,35		-0,12	
08.06.2017 16:17	-0,39		-0,12	
08.06.2017 16:18	-0,41		-0,11	
08.06.2017 16:18	-0,4		-0,12	
08.06.2017 16:19	-0,37		-0,12	
08.06.2017 16:19	-0,34		-0,12	
08.06.2017 16:20	-0,38		-0,12	
08.06.2017 16:20	-0,41		-0,12	
08.06.2017 16:21	-0,41		-0,12	
08.06.2017 16:21	-0,4		-0,12	
08.06.2017 16:22	-0,36		-0,12	
08.06.2017 16:22	-0,34		-0,12	
08.06.2017 16:23	-0,36		-0,12	
08.06.2017 16:23	-0,4		-0,12	
08.06.2017 16:24	-0,39		-0,12	
08.06.2017 16:24	-0,37		-0,12	
08.06.2017 16:25	-0,34		-0,12	
08.06.2017 16:25	-0,36		-0,17	
08.06.2017 16:26	-0,39		-0,13	
08.06.2017 16:26	-0,4		-0,12	
08.06.2017 16:27	-0,4		-0,12	
08.06.2017 16:27	-0,37		-0,12	
08.06.2017 16:28	-0,34		-0,12	
08.06.2017 16:28	-0,34		-0,12	
08.06.2017 16:29	-0,38		-0,12	
08.06.2017 16:29	-0,4		-0,11	
08.06.2017 16:30	-0,38		-0,12	
08.06.2017 16:30	-0,35		-0,12	
08.06.2017 16:31	-0,34		-0,12	
08.06.2017 16:31	-0,37		-0,12	
08.06.2017 16:32	-0,4		-0,12	
08.06.2017 16:32	-0,39		-0,12	
08.06.2017 16:33	-0,38		-0,11	
08.06.2017 16:33	-0,36		-0,12	
08.06.2017 16:34	-0,33		-0,12	
08.06.2017 16:34	-0,37		-0,11	
08.06.2017 16:35	-0,4		-0,11	
08.06.2017 16:35	-0,39		-0,12	
08.06.2017 16:36	-0,36		-0,12	
08.06.2017 16:36	-0,34		-0,11	
08.06.2017 16:37	-0,37		-0,12	
08.06.2017 16:37	-0,39		-0,12	
08.06.2017 16:38	-0,4		-0,12	
08.06.2017 16:38	-0,39		-0,12	
08.06.2017 16:39	-0,36		-0,11	
08.06.2017 16:39	-0,33		-0,11	
08.06.2017 16:40	-0,37		-0,12	
08.06.2017 16:40	-0,4		-0,12	
08.06.2017 16:41	-0,39		-0,12	
08.06.2017 16:41	-0,36		-0,12	
08.06.2017 16:42	-0,34		-0,12	
08.06.2017 16:42	-0,35		-0,12	
08.06.2017 16:43	-0,38		-0,12	
08.06.2017 16:43	-0,39		-0,12	
08.06.2017 16:44	-0,39		-0,12	
08.06.2017 16:44	-0,36		-0,12	
08.06.2017 16:45	-0,33		-0,11	
08.06.2017 16:45	-0,35		-0,11	
08.06.2017 16:46	-0,38		-0,12	
08.06.2017 16:46	-0,4		-0,12	
08.06.2017 16:47	-0,38		-0,12	
08.06.2017 16:47	-0,35		-0,12	
08.06.2017 16:48	-0,35		-0,12	
08.06.2017 16:48	-0,39		-0,12	
08.06.2017 16:49	-0,4		-0,12	
08.06.2017 16:49	-0,4		-0,12	
08.06.2017 16:50	-0,38		-0,12	
08.06.2017 16:50	-0,36		-0,12	
08.06.2017 16:51	-0,34		-0,12	
08.06.2017 16:51	-0,37		-0,12	
08.06.2017 16:52	-0,4		-0,12	
08.06.2017 16:52	-0,4		-0,12	
08.06.2017 16:53	-0,37		-0,12	
08.06.2017 16:53	-0,34		-0,12	
08.06.2017 16:54	-0,35		-0,12	
08.06.2017 16:54	-0,39		-0,12	
08.06.2017 16:55	-0,41		-0,12	
08.06.2017 16:55	-0,41		-0,12	
08.06.2017 16:56	-0,39		-0,12	
08.06.2017 16:56	-0,36		-0,11	
08.06.2017 16:57	-0,34		-0,12	
08.06.2017 16:57	-0,38		-0,12	
08.06.2017 16:58	-0,4		-0,12	
08.06.2017 16:58	-0,4		-0,12	
08.06.2017 16:59	-0,38		-0,12	
08.06.2017 16:59	-0,35		-0,12	
08.06.2017 17:00	-0,36		-0,12	
08.06.2017 17:00	-0,4		-0,12	
08.06.2017 17:01	-0,41		-0,12	
08.06.2017 17:01	-0,41		-0,12	
08.06.2017 17:02	-0,39		-0,12	
08.06.2017 17:02	-0,37		-0,12	
08.06.2017 17:03	-0,34		-0,12	
08.06.2017 17:03	-0,39		-0,12	
08.06.2017 17:04	-0,4		-0,12	
08.06.2017 17:04	-0,41		-0,12	
08.06.2017 17:05	-0,38		-0,12	
08.06.2017 17:05	-0,36		-0,11	
08.06.2017 17:06	-0,38		-0,12	
08.06.2017 17:06	-0,41		-0,11	
08.06.2017 17:07	-0,43		-0,12	
08.06.2017 17:07	-0,41		-0,11	
08.06.2017 17:08	-0,39		-0,12	
08.06.2017 17:08	-0,37		-0,12	
08.06.2017 17:09	-0,35		-0,12	
08.06.2017 17:09	-0,39		-0,12	
08.06.2017 17:10	-0,41		-0,12	
08.06.2017 17:10	-0,4		-0,12	
08.06.2017 17:11	-0,38		-0,12	
08.06.2017 17:11	-0,35		-0,11	
08.06.2017 17:12	-0,36		-0,11	
08.06.2017 17:12	-0,4		-0,12	
08.06.2017 17:13	-0,42		-0,11	
08.06.2017 17:13	-0,41		-0,11	
08.06.2017 17:14	-0,39		-0,12	
08.06.2017 17:14	-0,36		-0,12	
08.06.2017 17:15	-0,36		-0,12	
08.06.2017 17:15	-0,39		-0,12	
08.06.2017 17:16	-0,41		-0,11	
08.06.2017 17:16	-0,4		-0,12	
08.06.2017 17:17	-0,37		-0,12	
08.06.2017 17:17	-0,34		-0,11	
08.06.2017 17:18	-0,38		-0,11	
08.06.2017 17:18	-0,41		-0,12	
08.06.2017 17:19	-0,42		-0,12	
08.06.2017 17:19	-0,4		-0,11	
08.06.2017 17:20	-0,37		-0,12	
08.06.2017 17:20	-0,35		-0,11	
08.06.2017 17:21	-0,36		-0,11	
08.06.2017 17:21	-0,4		-0,11	
08.06.2017 17:22	-0,4		-0,12	
08.06.2017 17:22	-0,39		-0,11	
08.06.2017 17:23	-0,36		-0,11	
08.06.2017 17:23	-0,35		-0,12	
08.06.2017 17:24	-0,39		-0,12	
08.06.2017 17:24	-0,4		-0,12	
08.06.2017 17:25	-0,4		-0,12	
08.06.2017 17:25	-0,39		-0,12	
08.06.2017 17:26	-0,36		-0,12	
08.06.2017 17:26	-0,34		-0,11	
08.06.2017 17:27	-0,38		-0,12	
08.06.2017 17:27	-0,4		-0,11	
08.06.2017 17:28	-0,39		-0,12	
08.06.2017 17:28	-0,36		-0,12	
08.06.2017 17:29	-0,34		-0,11	
08.06.2017 17:29	-0,37		-0,12	
08.06.2017 17:30	-0,4		-0,12	
08.06.2017 17:30	-0,4		-0,12	
08.06.2017 17:31	-0,39		-0,12	
08.06.2017 17:31	-0,37		-0,12	
08.06.2017 17:32	-0,34		-0,12	
08.06.2017 17:32	-0,36		-0,12	
08.06.2017 17:33	-0,39		-0,12	
08.06.2017 17:33	-0,4		-0,13	
08.06.2017 17:34	-0,37		-0,11	
08.06.2017 17:34	-0,34		-0,11	
08.06.2017 17:35	-0,35		-0,12	
08.06.2017 17:35	-0,38		-0,12	
08.06.2017 17:36	-0,4		-0,12	
08.06.2017 17:36	-0,4		-0,12	
08.06.2017 17:37	-0,38		-0,12	
08.06.2017 17:37	-0,34		-0,12	
08.06.2017 17:38	-0,35		-0,12	
08.06.2017 17:38	-0,37		-0,12	
08.06.2017 17:39	-0,39		-0,12	
08.06.2017 17:39	-0,38		-0,12	
08.06.2017 17:40	-0,36		-0,12	
08.06.2017 17:40	-0,34		-0,12	
08.06.2017 17:41	-0,37		-0,11	
08.06.2017 17:41	-0,4		-0,12	
08.06.2017 17:42	-0,4		-0,11	
08.06.2017 17:42	-0,38		-0,12	
08.06.2017 17:43	-0,36		-0,12	
08.06.2017 17:43	-0,33		-0,12	
08.06.2017 17:44	-0,37		-0,12	
08.06.2017 17:44	-0,4		-0,11	
08.06.2017 17:45	-0,4		-0,12	
08.06.2017 17:45	-0,35		-0,11	
08.06.2017 17:46	-0,34		-0,11	
08.06.2017 17:46	-0,37		-0,12	
08.06.2017 17:47	-0,4		-0,11	
08.06.2017 17:47	-0,4		-0,11	
08.06.2017 17:48	-0,4		-0,11	
08.06.2017 17:48	-0,37		-0,11	
08.06.2017 17:49	-0,33		-0,12	
08.06.2017 17:49	-0,35		-0,11	
08.06.2017 17:50	-0,4		-0,11	
08.06.2017 17:50	-0,4		-0,11	
08.06.2017 17:51	-0,37		-0,11	
08.06.2017 17:51	-0,35		-0,12	
08.06.2017 17:52	-0,34		-0,11	
08.06.2017 17:52	-0,39		-0,12	
08.06.2017 17:53	-0,4		-0,12	
08.06.2017 17:53	-0,4		-0,12	
08.06.2017 17:54	-0,39		-0,11	
08.06.2017 17:54	-0,35		-0,11	
08.06.2017 17:55	-0,33		-0,11	
08.06.2017 17:55	-0,37		-0,12	
08.06.2017 17:56	-0,4		-0,11	
08.06.2017 17:56	-0,39		-0,12	
08.06.2017 17:57	-0,37		-0,12	
08.06.2017 17:57	-0,34		-0,12	
08.06.2017 17:58	-0,36		-0,12	
08.06.2017 17:58	-0,4		-0,12	
08.06.2017 17:59	-0,4		-0,11	
08.06.2017 17:59	-0,4		-0,11	
08.06.2017 18:00	-0,38		-0,12	
08.06.2017 18:00	-0,36		-0,11	
08.06.2017 18:01	-0,35		-0,11	
08.06.2017 18:01	-0,4		-0,11	
08.06.2017 18:02	-0,41		-0,11	
08.06.2017 18:02	-0,39		-0,12	
08.06.2017 18:03	-0,37		-0,12	
08.06.2017 18:03	-0,34		-0,12	
08.06.2017 18:04	-0,37		-0,12	
08.06.2017 18:04	-0,41		-0,12	
08.06.2017 18:05	-0,42		-0,12	
08.06.2017 18:05	-0,42		-0,13	
08.06.2017 18:06	-0,4		-0,12	
08.06.2017 18:06	-0,37		-0,11	
08.06.2017 18:07	-0,35		-0,12	
08.06.2017 18:07	-0,4		-0,11	
08.06.2017 18:08	-0,41		-0,11	
08.06.2017 18:08	-0,41		-0,11	
08.06.2017 18:09	-0,39		-0,12	
08.06.2017 18:09	-0,36		-0,12	
08.06.2017 18:10	-0,37		-0,12	
08.06.2017 18:10	-0,42		-0,12	
08.06.2017 18:11	-0,43		-0,12	
08.06.2017 18:11	-0,43		-0,11	
08.06.2017 18:12	-0,41		-0,12	
08.06.2017 18:12	-0,37		-0,12	
08.06.2017 18:13	-0,35		-0,11	
08.06.2017 18:13	-0,39		-0,11	
08.06.2017 18:14	-0,41		-0,12	
08.06.2017 18:14	-0,41		-0,12	
08.06.2017 18:15	-0,38		-0,12	
08.06.2017 18:15	-0,36		-0,12	
08.06.2017 18:16	-0,36		-0,12	
08.06.2017 18:16	-0,4		-0,12	
08.06.2017 18:17	-0,42		-0,12	
08.06.2017 18:17	-0,41		-0,12	
08.06.2017 18:18	-0,41		-0,12	
08.06.2017 18:18	-0,37		-0,12	
08.06.2017 18:19	-0,35		-0,11	
08.06.2017 18:19	-0,38		-0,12	
08.06.2017 18:20	-0,41		-0,11	
08.06.2017 18:20	-0,41		-0,12	
08.06.2017 18:21	-0,39		-0,12	
08.06.2017 18:21	-0,36		-0,11	
08.06.2017 18:22	-0,37		-0,11	
08.06.2017 18:22	-0,4		-0,11	
08.06.2017 18:23	-0,41		-0,12	
08.06.2017 18:23	-0,41		-0,11	
08.06.2017 18:24	-0,4		-0,12	
08.06.2017 18:24	-0,37		-0,11	
08.06.2017 18:25	-0,35		-0,11	
08.06.2017 18:25	-0,39		-0,08	
08.06.2017 18:26	-0,41		-0,11	
08.06.2017 18:26	-0,4		-0,12	
08.06.2017 18:27	-0,38		-0,12	
08.06.2017 18:27	-0,34		-0,12	
08.06.2017 18:28	-0,37		-0,11	
08.06.2017 18:28	-0,41		-0,12	
08.06.2017 18:29	-0,42		-0,12	
08.06.2017 18:29	-0,41		-0,12	
08.06.2017 18:30	-0,38		-0,11	
08.06.2017 18:30	-0,35		-0,12	
08.06.2017 18:31	-0,37		-0,12	
08.06.2017 18:31	-0,41		-0,12	
08.06.2017 18:32	-0,4		-0,12	
08.06.2017 18:32	-0,4		-0,12	
08.06.2017 18:33	-0,37		-0,11	
08.06.2017 18:33	-0,36		-0,11	
08.06.2017 18:34	-0,39		-0,12	
08.06.2017 18:34	-0,41		-0,12	
08.06.2017 18:35	-0,41		-0,12	
08.06.2017 18:35	-0,4		-0,12	
08.06.2017 18:36	-0,37		-0,11	
08.06.2017 18:36	-0,35		-0,12	
08.06.2017 18:37	-0,39		-0,12	
08.06.2017 18:37	-0,41		-0,12	
08.06.2017 18:38	-0,4		-0,12	
08.06.2017 18:38	-0,38		-0,12	
08.06.2017 18:39	-0,36		-0,12	
08.06.2017 18:39	-0,37		-0,12	
08.06.2017 18:40	-0,41		-0,12	
08.06.2017 18:40	-0,42		-0,12	
08.06.2017 18:41	-0,4		-0,11	
08.06.2017 18:41	-0,38		-0,12	
08.06.2017 18:42	-0,36		-0,12	
08.06.2017 18:42	-0,36		-0,11	
08.06.2017 18:43	-0,39		-0,12	
08.06.2017 18:43	-0,41		-0,12	
08.06.2017 18:44	-0,4		-0,11	
08.06.2017 18:44	-0,37		-0,12	
08.06.2017 18:45	-0,36		-0,11	
08.06.2017 18:45	-0,39		-0,12	
08.06.2017 18:46	-0,41		-0,12	
08.06.2017 18:46	-0,41		-0,11	
08.06.2017 18:47	-0,4		-0,12	
08.06.2017 18:47	-0,37		-0,12	
08.06.2017 18:48	-0,34		-0,12	
08.06.2017 18:48	-0,38		-0,12	
08.06.2017 18:49	-0,4		-0,11	
08.06.2017 18:49	-0,4		-0,12	
08.06.2017 18:50	-0,37		-0,12	
08.06.2017 18:50	-0,35		-0,12	
08.06.2017 18:51	-0,37		-0,12	
08.06.2017 18:51	-0,4		-0,11	
08.06.2017 18:52	-0,4		-0,12	
08.06.2017 18:52	-0,4		-0,12	
08.06.2017 18:53	-0,38		-0,12	
08.06.2017 18:53	-0,36		-0,12	
08.06.2017 18:54	-0,35		-0,12	
08.06.2017 18:54	-0,4		-0,12	
08.06.2017 18:55	-0,41		-0,12	
08.06.2017 18:55	-0,4		-0,12	
08.06.2017 18:56	-0,37		-0,12	
08.06.2017 18:56	-0,35		-0,12	
08.06.2017 18:57	-0,38		-0,12	
08.06.2017 18:57	-0,42		-0,12	
08.06.2017 18:58	-0,43		-0,12	
08.06.2017 18:58	-0,41		-0,12	
08.06.2017 18:59	-0,38		-0,12	
08.06.2017 18:59	-0,36		-0,12	
08.06.2017 19:00	-0,37		-0,12	
08.06.2017 19:00	-0,41		-0,12	
08.06.2017 19:01	-0,41		-0,12	
08.06.2017 19:01	-0,4		-0,12	
08.06.2017 19:02	-0,38		-0,12	
08.06.2017 19:02	-0,35		-0,12	
08.06.2017 19:03	-0,38		-0,12	
08.06.2017 19:03	-0,43		-0,12	
08.06.2017 19:04	-0,43		-0,12	
08.06.2017 19:04	-0,43		-0,12	
08.06.2017 19:05	-0,4		-0,12	
08.06.2017 19:05	-0,38		-0,11	
08.06.2017 19:06	-0,37		-0,12	
08.06.2017 19:06	-0,41		-0,11	
08.06.2017 19:07	-0,43		-0,12	
08.06.2017 19:07	-0,42		-0,12	
08.06.2017 19:08	-0,4		-0,12	
08.06.2017 19:08	-0,37		-0,11	
08.06.2017 19:09	-0,37		-0,12	
08.06.2017 19:09	-0,41		-0,12	
08.06.2017 19:10	-0,43		-0,12	
08.06.2017 19:10	-0,43		-0,12	
08.06.2017 19:11	-0,41		-0,12	
08.06.2017 19:11	-0,38		-0,11	
08.06.2017 19:12	-0,37		-0,12	
08.06.2017 19:12	-0,4		-0,12	
08.06.2017 19:13	-0,43		-0,12	
08.06.2017 19:13	-0,42		-0,12	
08.06.2017 19:14	-0,4		-0,12	
08.06.2017 19:14	-0,37		-0,12	
08.06.2017 19:15	-0,37		-0,11	
08.06.2017 19:15	-0,41		-0,11	
08.06.2017 19:16	-0,44		-0,12	
08.06.2017 19:16	-0,44		-0,12	
08.06.2017 19:17	-0,41		-0,12	
08.06.2017 19:17	-0,38		-0,12	
08.06.2017 19:18	-0,37		-0,11	
08.06.2017 19:18	-0,4		-0,11	
08.06.2017 19:19	-0,43		-0,12	
08.06.2017 19:19	-0,42		-0,12	
08.06.2017 19:20	-0,4		-0,12	
08.06.2017 19:20	-0,37		-0,11	
08.06.2017 19:21	-0,37		-0,12	
08.06.2017 19:21	-0,41		-0,12	
08.06.2017 19:22	-0,43		-0,12	
08.06.2017 19:22	-0,43		-0,12	
08.06.2017 19:23	-0,4		-0,12	
08.06.2017 19:23	-0,37		-0,12	
08.06.2017 19:24	-0,36		-0,12	
08.06.2017 19:24	-0,4		-0,12	
08.06.2017 19:25	-0,43		-0,11	
08.06.2017 19:25	-0,38		-0,06	
08.06.2017 19:26	-0,4		-0,12	
08.06.2017 19:26	-0,37		-0,12	
08.06.2017 19:27	-0,39		-0,12	
08.06.2017 19:27	-0,42		-0,12	
08.06.2017 19:28	-0,43		-0,12	
08.06.2017 19:28	-0,42		-0,12	
08.06.2017 19:29	-0,4		-0,12	
08.06.2017 19:29	-0,37		-0,12	
08.06.2017 19:30	-0,37		-0,12	
08.06.2017 19:30	-0,4		-0,11	
08.06.2017 19:31	-0,42		-0,12	
08.06.2017 19:31	-0,4		-0,12	
08.06.2017 19:32	-0,38		-0,12	
08.06.2017 19:32	-0,37		-0,12	
08.06.2017 19:33	-0,41		-0,12	
08.06.2017 19:33	-0,43		-0,12	
08.06.2017 19:34	-0,43		-0,12	
08.06.2017 19:34	-0,41		-0,12	
08.06.2017 19:35	-0,37		-0,12	
08.06.2017 19:35	-0,37		-0,12	
08.06.2017 19:36	-0,39		-0,11	
08.06.2017 19:36	-0,42		-0,11	
08.06.2017 19:37	-0,42		-0,11	
08.06.2017 19:37	-0,4		-0,12	
08.06.2017 19:38	-0,37		-0,12	
08.06.2017 19:38	-0,37		-0,11	
08.06.2017 19:39	-0,41		-0,12	
08.06.2017 19:39	-0,43		-0,11	
08.06.2017 19:40	-0,42		-0,12	
08.06.2017 19:40	-0,4		-0,12	
08.06.2017 19:41	-0,37		-0,11	
08.06.2017 19:41	-0,37		-0,11	
08.06.2017 19:42	-0,4		-0,12	
08.06.2017 19:42	-0,42		-0,12	
08.06.2017 19:43	-0,41		-0,12	
08.06.2017 19:43	-0,39		-0,12	
08.06.2017 19:44	-0,36		-0,12	
08.06.2017 19:44	-0,39		-0,11	
08.06.2017 19:45	-0,5		-0,12	
08.06.2017 19:45	-0,43		-0,15	
08.06.2017 19:46	-0,41		-0,11	
08.06.2017 19:46	-0,39		-0,11	
08.06.2017 19:47	-0,36		-0,12	
08.06.2017 19:47	-0,37		-0,11	
08.06.2017 19:48	-0,4		-0,12	
08.06.2017 19:48	-0,41		-0,11	
08.06.2017 19:49	-0,4		-0,11	
08.06.2017 19:49	-0,37		-0,12	
08.06.2017 19:50	-0,37		-0,12	
08.06.2017 19:50	-0,41		-0,12	
08.06.2017 19:51	-0,43		-0,12	
08.06.2017 19:51	-0,43		-0,11	
08.06.2017 19:52	-0,4		-0,12	
08.06.2017 19:52	-0,37		-0,12	
08.06.2017 19:53	-0,36		-0,12	
08.06.2017 19:53	-0,4		-0,12	
08.06.2017 19:54	-0,42		-0,11	
08.06.2017 19:54	-0,41		-0,12	
08.06.2017 19:55	-0,39		-0,11	
08.06.2017 19:55	-0,36		-0,12	
08.06.2017 19:56	-0,39		-0,11	
08.06.2017 19:56	-0,42		-0,12	
08.06.2017 19:57	-0,42		-0,11	
08.06.2017 19:57	-0,42		-0,12	
08.06.2017 19:58	-0,4		-0,12	
08.06.2017 19:58	-0,37		-0,12	
08.06.2017 19:59	-0,37		-0,11	
08.06.2017 19:59	-0,41		-0,12	
08.06.2017 20:00	-0,43		-0,12	
08.06.2017 20:00	-0,41		-0,11	
08.06.2017 20:01	-0,39		-0,11	
08.06.2017 20:01	-0,36		-0,11	
08.06.2017 20:02	-0,38		-0,12	
08.06.2017 20:02	-0,42		-0,12	
08.06.2017 20:03	-0,44		-0,12	
08.06.2017 20:03	-0,44		-0,12	
08.06.2017 20:04	-0,41		-0,12	
08.06.2017 20:04	-0,38		-0,12	
08.06.2017 20:05	-0,38		-0,12	
08.06.2017 20:05	-0,41		-0,12	
08.06.2017 20:06	-0,43		-0,12	
08.06.2017 20:06	-0,42		-0,11	
08.06.2017 20:07	-0,41		-0,12	
08.06.2017 20:07	-0,38		-0,12	
08.06.2017 20:08	-0,38		-0,12	
08.06.2017 20:08	-0,43		-0,12	
08.06.2017 20:09	-0,45		-0,12	
08.06.2017 20:09	-0,45		-0,12	
08.06.2017 20:10	-0,44		-0,11	
08.06.2017 20:10	-0,41		-0,12	
08.06.2017 20:11	-0,38		-0,12	
08.06.2017 20:11	-0,39		-0,12	
08.06.2017 20:12	-0,43		-0,12	
08.06.2017 20:12	-0,44		-0,12	
08.06.2017 20:13	-0,42		-0,12	
08.06.2017 20:13	-0,41		-0,12	
08.06.2017 20:14	-0,38		-0,12	
08.06.2017 20:14	-0,4		-0,12	
08.06.2017 20:15	-0,44		-0,12	
08.06.2017 20:15	-0,44		-0,11	
08.06.2017 20:16	-0,44		-0,12	
08.06.2017 20:16	-0,42		-0,12	
08.06.2017 20:17	-0,4		-0,11	
08.06.2017 20:17	-0,39		-0,11	
08.06.2017 20:18	-0,43		-0,12	
08.06.2017 20:18	-0,44		-0,12	
08.06.2017 20:19	-0,44		-0,12	
08.06.2017 20:19	-0,41		-0,11	
08.06.2017 20:20	-0,39		-0,11	
08.06.2017 20:20	-0,4		-0,11	
08.06.2017 20:21	-0,44		-0,11	
08.06.2017 20:21	-0,46		-0,12	
08.06.2017 20:22	-0,45		-0,12	
08.06.2017 20:22	-0,42		-0,11	
08.06.2017 20:23	-0,39		-0,12	
08.06.2017 20:23	-0,38		-0,12	
08.06.2017 20:24	-0,43		-0,12	
08.06.2017 20:24	-0,44		-0,11	
08.06.2017 20:25	-0,44		-0,12	
08.06.2017 20:25	-0,43		-0,13	
08.06.2017 20:26	-0,39		-0,12	
08.06.2017 20:26	-0,39		-0,11	
08.06.2017 20:27	-0,44		-0,12	
08.06.2017 20:27	-0,44		-0,11	
08.06.2017 20:28	-0,44		-0,12	
08.06.2017 20:28	-0,44		-0,12	
08.06.2017 20:29	-0,4		-0,11	
08.06.2017 20:29	-0,38		-0,11	
08.06.2017 20:30	-0,42		-0,12	
08.06.2017 20:30	-0,45		-0,12	
08.06.2017 20:31	-0,44		-0,12	
08.06.2017 20:31	-0,43		-0,12	
08.06.2017 20:32	-0,4		-0,11	
08.06.2017 20:32	-0,4		-0,12	
08.06.2017 20:33	-0,44		-0,12	
08.06.2017 20:33	-0,46		-0,12	
08.06.2017 20:34	-0,45		-0,12	
08.06.2017 20:34	-0,43		-0,12	
08.06.2017 20:35	-0,4		-0,12	
08.06.2017 20:35	-0,38		-0,12	
08.06.2017 20:36	-0,42		-0,12	
08.06.2017 20:36	-0,45		-0,12	
08.06.2017 20:37	-0,44		-0,12	
08.06.2017 20:37	-0,43		-0,12	
08.06.2017 20:38	-0,4		-0,12	
08.06.2017 20:38	-0,41		-0,12	
08.06.2017 20:39	-0,44		-0,11	
08.06.2017 20:39	-0,45		-0,11	
08.06.2017 20:40	-0,45		-0,12	
08.06.2017 20:40	-0,44		-0,12	
08.06.2017 20:41	-0,4		-0,12	
08.06.2017 20:41	-0,39		-0,12	
08.06.2017 20:42	-0,44		-0,12	
08.06.2017 20:42	-0,46		-0,11	
08.06.2017 20:43	-0,44		-0,12	
08.06.2017 20:43	-0,42		-0,12	
08.06.2017 20:44	-0,38		-0,11	
08.06.2017 20:44	-0,42		-0,12	
08.06.2017 20:45	-0,44		-0,11	
08.06.2017 20:45	-0,46		-0,09	
08.06.2017 20:46	-0,44		-0,12	
08.06.2017 20:46	-0,41		-0,12	
08.06.2017 20:47	-0,39		-0,12	
08.06.2017 20:47	-0,4		-0,11	
08.06.2017 20:48	-0,44		-0,12	
08.06.2017 20:48	-0,45		-0,12	
08.06.2017 20:49	-0,43		-0,12	
08.06.2017 20:49	-0,4		-0,12	
08.06.2017 20:50	-0,39		-0,12	
08.06.2017 20:50	-0,43		-0,12	
08.06.2017 20:51	-0,45		-0,12	
08.06.2017 20:51	-0,46		-0,12	
08.06.2017 20:52	-0,43		-0,12	
08.06.2017 20:52	-0,4		-0,12	
08.06.2017 20:53	-0,38		-0,13	
